date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:57	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-66e02efe-cd120d9b278c61c0;gz%22	https://pixelfit.tailorfit.site/html/pesco/assets/vendor/aos/aos.css	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/vendor/aos/aos.css	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:57	17130/17130	---M-Z	200	added ('OK')	text/css	etag:%2242ea-66e02f31-7aebcbd1ad06b6ff;gz%22	https://pixelfit.tailorfit.site/html/pesco/assets/css/default.css	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/css/default.css	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:57	126811/126811	---M-Z	200	added ('OK')	text/css	etag:%221ef5b-66e02f31-e1027b825d1920a9;gz%22	https://pixelfit.tailorfit.site/html/pesco/assets/css/style.css	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/css/style.css	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:58	5075/5075	---M--	200	added ('OK')	image/jpeg	etag:%2213d3-66e02f08-86daccc673858d26;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-1.jpg	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-1.jpg	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:58	144496/144496	---M--	200	added ('OK')	image/gif	etag:%2223470-66e02f04-f9d88a25ebf5e5c0;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/loader.gif	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/loader.gif	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:58	5787/5787	---M--	200	added ('OK')	image/jpeg	etag:%22169b-66e02f08-e4f1efd88d4ec2f9;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-2.jpg	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-2.jpg	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:58	4810/4810	---M--	200	added ('OK')	image/jpeg	etag:%2212ca-66e02f08-745f679aceedc2fe;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-3.jpg	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-3.jpg	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:59	4077/4077	---M--	200	added ('OK')	image/jpeg	etag:%22fed-66e02f09-114cb744f92a0ad9;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-4.jpg	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/cart-4.jpg	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:59	54747/54747	---M-Z	200	added ('OK')	text/html	etag:%22d5db-66e02ef5-16273e6226cf7bf0;gz%22	https://pixelfit.tailorfit.site/html/pesco/checkout.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/checkout.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:59	3751/3751	---M--	200	added ('OK')	image/png	etag:%22ea7-66e02f14-38b044c7ad0a53da;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/logo/logo-main.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/logo/logo-main.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:16:59	87609/87609	---M-Z	200	added ('OK')	text/html	etag:%2215639-66e02ef8-e8257645238ff899;gz%22	https://pixelfit.tailorfit.site/html/pesco/shops.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/shops.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:00	3583/3583	---M--	200	added ('OK')	image/png	etag:%22dff-66e02f15-61ff5ef5264ab001;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/shirt.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/shirt.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:00	3521/3521	---M--	200	added ('OK')	image/png	etag:%22dc1-66e02f14-5878ec17175de386;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/denim.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/denim.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:00	3494/3494	---M--	200	added ('OK')	image/png	etag:%22da6-66e02f15-ac483d541fa1773d;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/suit.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/suit.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:00	3452/3452	---M--	200	added ('OK')	image/png	etag:%22d7c-66e02f14-591720f6447d42aa;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/dress.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/dress.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:01	3567/3567	---M--	200	added ('OK')	image/png	etag:%22def-66e02f15-d1d99c179c5d1f4b;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/sweaters.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/sweaters.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:01	4407/4407	---M--	200	added ('OK')	image/png	etag:%221137-66e02f14-8fd45d89c29f622;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/jacket.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/jacket.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:01	185359/185359	---M-Z	200	added ('OK')	text/html	etag:%222d40f-66e02ef7-a69d09438b987f5e;gz%22	https://pixelfit.tailorfit.site/html/pesco/index-2.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/index-2.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:02	81711/81711	---M-Z	200	added ('OK')	text/html	etag:%2213f2f-66e6a802-73927733f47f498c;gz%22	https://pixelfit.tailorfit.site/html/pesco/shop-details.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/shop-details.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:02	58488/58488	---M-Z	200	added ('OK')	text/html	etag:%22e478-66e02ef6-8559a4aba8e70c1d;gz%22	https://pixelfit.tailorfit.site/html/pesco/cart.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/cart.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:02	58037/58037	---M-Z	200	added ('OK')	text/html	etag:%22e2b5-66e02ef9-edf2160f66d84447;gz%22	https://pixelfit.tailorfit.site/html/pesco/wishlists.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/wishlists.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:02	53237/53237	---M-Z	200	added ('OK')	text/html	etag:%22cff5-66e6a848-20d95232b318db36;gz%22	https://pixelfit.tailorfit.site/html/pesco/blogs.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/blogs.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:03	64254/64254	---M-Z	200	added ('OK')	text/html	etag:%22fafe-66e6a825-39f04e14a1c5ead3;gz%22	https://pixelfit.tailorfit.site/html/pesco/blog-details.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/blog-details.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:03	73644/73644	---M-Z	200	added ('OK')	text/html	etag:%2211fac-66e02ef6-eaad9d549f0eba10;gz%22	https://pixelfit.tailorfit.site/html/pesco/about-us.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/about-us.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:03	50633/50633	---M-Z	200	added ('OK')	text/html	etag:%22c5c9-66e02ef7-d21168ff63b254e0;gz%22	https://pixelfit.tailorfit.site/html/pesco/faq.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/faq.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:04	48650/48650	---M-Z	200	added ('OK')	text/html	etag:%22be0a-66e02ef7-ad5206f1f8a53d01;gz%22	https://pixelfit.tailorfit.site/html/pesco/contact.html	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/contact.html	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:04	1177/1177	---M--	200	added ('OK')	image/png	etag:%22499-66e02f17-bb3653e10697136b;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/hero/line-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/hero/line-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:04	44349/44349	---M--	200	added ('OK')	image/jpeg	etag:%22ad3d-66e02f16-24df372e05e1b916;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/hero/hero-one_img1.jpg	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/hero/hero-one_img1.jpg	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:04	6287/6287	---M--	200	added ('OK')	image/png	etag:%22188f-66e02f16-5b2da49e4c27e76e;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/hero/hero-one-shape1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/hero/hero-one-shape1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:05	272/272	---M--	200	added ('OK')	image/png	etag:%22110-66e02f03-74b273c306f1d908;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/divider.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/divider.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:05	87131/87131	---M--	200	added ('OK')	image/png	etag:%221545b-66e02f19-dbcb36644f846ac0;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/category/category-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/category/category-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:05	44356/44356	---M--	200	added ('OK')	image/png	etag:%22ad44-66e02f1a-d26be68ec3f12ff5;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/category/category-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/category/category-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:05	32311/32311	---M--	200	added ('OK')	image/png	etag:%227e37-66e02f1a-f1039882956efd9a;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/category/category-3.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/category/category-3.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:06	39928/39928	---M--	200	added ('OK')	image/png	etag:%229bf8-66e02f1a-1f05605c9473f7d5;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/category/category-4.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/category/category-4.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:06	40789/40789	---M--	200	added ('OK')	image/png	etag:%229f55-66e02f1b-c27d9af840c5ad6e;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/category/category-5.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/category/category-5.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:06	41023/41023	---M--	200	added ('OK')	image/png	etag:%22a03f-66e02f1b-f189c20494e2b7b;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/category/category-6.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/category/category-6.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:06	2758/2758	---M--	200	added ('OK')	image/png	etag:%22ac6-66e02f25-f09b76e178172a2c;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/banner/discount.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/banner/discount.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:07	4448/4448	---M--	200	added ('OK')	image/png	etag:%221160-66e02f25-c1dc05d48d8a71d0;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/banner/line.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/banner/line.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:07	51999/51999	---M--	200	added ('OK')	image/png	etag:%22cb1f-66e02f23-ec676f3a6fb15f85;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/banner/banner-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/banner/banner-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:07	62383/62383	---M--	200	added ('OK')	image/png	etag:%22f3af-66e02f23-7297dc11db876ae6;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/banner/banner-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/banner/banner-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:07	57222/57222	---M--	200	added ('OK')	image/png	etag:%22df86-66e02f0a-6a6319a8f7336dda;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:08	64619/64619	---M--	200	added ('OK')	image/png	etag:%22fc6b-66e02f0b-84ac3b59cba0bbf2;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:08	51771/51771	---M--	200	added ('OK')	image/png	etag:%22ca3b-66e02f0b-9817a9a605d975e0;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-3.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-3.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:08	56393/56393	---M--	200	added ('OK')	image/png	etag:%22dc49-66e02f0b-6cc2cd4423b6d226;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-4.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/feature-product-4.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:08	28729/28729	---M--	200	added ('OK')	image/png	etag:%227039-66e02f11-27fc65b4f23a0393;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:09	37173/37173	---M--	200	added ('OK')	image/png	etag:%229135-66e02f11-9fac42fd4aebbc0d;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:09	28375/28375	---M--	200	added ('OK')	image/png	etag:%226ed7-66e02f12-20a17d7434036a70;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-3.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-3.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:09	34408/34408	---M--	200	added ('OK')	image/png	etag:%228668-66e02f12-b54876174b23e731;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-4.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-4.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:09	33058/33058	---M--	200	added ('OK')	image/png	etag:%228122-66e02f12-7a29fd380724901e;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-5.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/products/trending-product-5.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:10	43079/43079	---M--	200	added ('OK')	image/png	etag:%22a847-66e02f22-58c8330c0108b82;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/bg/deal-bg-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/bg/deal-bg-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:10	136015/136015	---M--	200	added ('OK')	image/png	etag:%222134f-66e02f25-1c1660d8aedea47f;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/banner/deal-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/banner/deal-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:10	9817/9817	---M--	200	added ('OK')	image/png	etag:%222659-66e02f04-4593153ca6bc882a;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/testimonial/author-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/testimonial/author-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:10	9808/9808	---M--	200	added ('OK')	image/png	etag:%222650-66e02f05-f32d482f55f1d00d;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/testimonial/author-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/testimonial/author-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:11	120001/120001	---M--	200	added ('OK')	image/png	etag:%221d4c1-66e02f1f-bb7596d972d1b1d8;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-big-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-big-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:11	31107/31107	---M--	200	added ('OK')	image/png	etag:%227983-66e02f20-7f46844f6a1ce675;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:11	32420/32420	---M--	200	added ('OK')	image/png	etag:%227ea4-66e02f20-eb77d8953b0918b7;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:11	33407/33407	---M--	200	added ('OK')	image/png	etag:%22827f-66e02f20-cbee849a51c5274a;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-3.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-3.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:12	39737/39737	---M--	200	added ('OK')	image/png	etag:%229b39-66e02f20-d32e558de45c7c6b;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-4.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/blog/blog-sm-4.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:12	33306/33306	---M--	200	added ('OK')	image/png	etag:%22821a-66e02f13-9d1b7ade94c4ad25;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/pattern-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/pattern-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:12	25115/25115	---M--	200	added ('OK')	image/png	etag:%22621b-66e02f13-c43c92db7204fb0d;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/pattern-2.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/pattern-2.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:12	4767/4767	---M--	200	added ('OK')	image/png	etag:%22129f-66e02f14-b1c3bedbec6bbfc3;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/shape-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/shape-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:13	76523/76523	---M--	200	added ('OK')	image/png	etag:%2212aeb-66e02f13-2b4b6320a59628fb;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/newsletter-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/newsletter/newsletter-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:13	1781/1781	---M--	200	added ('OK')	image/png	etag:%226f5-66e02f18-7bc4baf281c788e9;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/footer/shape-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/footer/shape-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:13	510/510	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fe-66e02f15-79504766663e7e8e;gz%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/icon/star-3.svg	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/icon/star-3.svg	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
17:17:13	8153/8153	---M--	200	added ('OK')	image/png	etag:%221fd9-66e02f17-8021f325c8de0649;;;%22	https://pixelfit.tailorfit.site/html/pesco/assets/images/footer/recent-post-1.png	C:/My%20Web%20Sites/ecommerce%20new/pixelfit.tailorfit.site/html/pesco/assets/images/footer/recent-post-1.png	(from https://pixelfit.tailorfit.site/html/pesco/index.html)
